,Line,Species,ABS,time,regime,media,Time,CO2history,assayCO2,transplant,replicate,type,days,generations
20493,E,Scenedesmus,0.23,10-04-2009 15:16:00,1,liquid,3.21,high,ambient,3,1,flask,435.64,578.86
20494,E,Scenedesmus,0.42,10-05-2009 15:02:00,1,liquid,4.2,high,ambient,3,1,flask,436.63,580.18
20495,E,Scenedesmus,0.52,10-07-2009 6:38:00,1,liquid,5.85,high,ambient,3,1,flask,438.28,582.37
20496,E,Scenedesmus,0.67,10-08-2009 13:07:00,1,liquid,7.12,high,ambient,3,1,flask,439.55,584.06
20497,E,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,ambient,3,1,flask,440.32,585.08
20498,E,Scenedesmus,0.88,10-10-2009 9:45:00,1,liquid,8.98,high,ambient,3,1,flask,441.41,586.53
20499,E,Scenedesmus,0.86,10-11-2009 15:45:00,1,liquid,10.23,high,ambient,3,1,flask,442.66,588.19
20500,E,Scenedesmus,0.71,10-12-2009 7:07:00,1,liquid,10.87,high,ambient,3,1,flask,443.3,589.04
20501,E,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,high,3,1,flask,432.57,574.78
20502,E,Scenedesmus,0.04,10-02-2009 8:19:00,1,liquid,0.92,high,high,3,1,flask,433.35,575.82
20503,E,Scenedesmus,0.06,10-02-2009 14:04:00,1,liquid,1.16,high,high,3,1,flask,433.59,576.14
20504,E,Scenedesmus,0.06,10-02-2009 20:48:00,1,liquid,1.44,high,high,3,1,flask,433.87,576.51
20505,E,Scenedesmus,0.17,10-03-2009 8:19:00,1,liquid,1.92,high,high,3,1,flask,434.35,577.15
20506,E,Scenedesmus,0.12,10-03-2009 12:38:00,1,liquid,2.1,high,high,3,1,flask,434.53,577.39
20507,E,Scenedesmus,0.17,10-03-2009 21:31:00,1,liquid,2.47,high,high,3,1,flask,434.9,577.88
20508,E,Scenedesmus,0.25,10-04-2009 8:19:00,1,liquid,2.92,high,high,3,1,flask,435.35,578.48
20509,E,Scenedesmus,0.33,10-04-2009 15:16:00,1,liquid,3.21,high,high,3,1,flask,435.64,578.86
20510,E,Scenedesmus,0.55,10-05-2009 15:02:00,1,liquid,4.2,high,high,3,1,flask,436.63,580.18
20511,E,Scenedesmus,0.77,10-07-2009 6:38:00,1,liquid,5.85,high,high,3,1,flask,438.28,582.37
20512,E,Scenedesmus,0.95,10-08-2009 13:07:00,1,liquid,7.12,high,high,3,1,flask,439.55,584.06
20513,E,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,high,3,1,flask,440.32,585.08
20514,E,Scenedesmus,0.94,10-10-2009 9:45:00,1,liquid,8.98,high,high,3,1,flask,441.41,586.53
20515,E,Scenedesmus,1.02,10-11-2009 15:45:00,1,liquid,10.23,high,high,3,1,flask,442.66,588.19
20516,E,Scenedesmus,1.03,10-12-2009 7:07:00,1,liquid,10.87,high,high,3,1,flask,443.3,589.04
20517,E,Scenedesmus,0.02,10-01-2009 13:36:00,1,liquid,0.14,high,ambient,3,2,flask,432.57,574.78
20518,E,Scenedesmus,0.05,10-02-2009 8:19:00,1,liquid,0.92,high,ambient,3,2,flask,433.35,575.82
20519,E,Scenedesmus,0.07,10-02-2009 14:04:00,1,liquid,1.16,high,ambient,3,2,flask,433.59,576.14
20520,E,Scenedesmus,0.06,10-02-2009 20:48:00,1,liquid,1.44,high,ambient,3,2,flask,433.87,576.51
20521,E,Scenedesmus,0.08,10-03-2009 8:19:00,1,liquid,1.92,high,ambient,3,2,flask,434.35,577.15
20522,E,Scenedesmus,0.12,10-03-2009 12:38:00,1,liquid,2.1,high,ambient,3,2,flask,434.53,577.39
20523,E,Scenedesmus,0.14,10-03-2009 21:31:00,1,liquid,2.47,high,ambient,3,2,flask,434.9,577.88
20524,E,Scenedesmus,0.18,10-04-2009 8:19:00,1,liquid,2.92,high,ambient,3,2,flask,435.35,578.48
20525,E,Scenedesmus,0.29,10-04-2009 15:16:00,1,liquid,3.21,high,ambient,3,2,flask,435.64,578.86
20526,E,Scenedesmus,0.4,10-05-2009 15:02:00,1,liquid,4.2,high,ambient,3,2,flask,436.63,580.18
20527,E,Scenedesmus,0.48,10-07-2009 6:38:00,1,liquid,5.85,high,ambient,3,2,flask,438.28,582.37
20528,E,Scenedesmus,0.68,10-08-2009 13:07:00,1,liquid,7.12,high,ambient,3,2,flask,439.55,584.06
20529,E,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,ambient,3,2,flask,440.32,585.08
20530,E,Scenedesmus,0.87,10-10-2009 9:45:00,1,liquid,8.98,high,ambient,3,2,flask,441.41,586.53
20531,E,Scenedesmus,0.78,10-11-2009 15:45:00,1,liquid,10.23,high,ambient,3,2,flask,442.66,588.19
20532,E,Scenedesmus,0.7,10-12-2009 7:07:00,1,liquid,10.87,high,ambient,3,2,flask,443.3,589.04
20533,E,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,high,3,2,flask,432.57,574.78
20534,E,Scenedesmus,0.04,10-02-2009 8:19:00,1,liquid,0.92,high,high,3,2,flask,433.35,575.82
20535,E,Scenedesmus,0.06,10-02-2009 14:04:00,1,liquid,1.16,high,high,3,2,flask,433.59,576.14
20536,E,Scenedesmus,0.06,10-02-2009 20:48:00,1,liquid,1.44,high,high,3,2,flask,433.87,576.51
20537,E,Scenedesmus,0.16,10-03-2009 8:19:00,1,liquid,1.92,high,high,3,2,flask,434.35,577.15
20538,E,Scenedesmus,0.12,10-03-2009 12:38:00,1,liquid,2.1,high,high,3,2,flask,434.53,577.39
20539,E,Scenedesmus,0.18,10-03-2009 21:31:00,1,liquid,2.47,high,high,3,2,flask,434.9,577.88
20540,E,Scenedesmus,0.24,10-04-2009 8:19:00,1,liquid,2.92,high,high,3,2,flask,435.35,578.48
20541,E,Scenedesmus,0.34,10-04-2009 15:16:00,1,liquid,3.21,high,high,3,2,flask,435.64,578.86
20542,E,Scenedesmus,0.57,10-05-2009 15:02:00,1,liquid,4.2,high,high,3,2,flask,436.63,580.18
20543,E,Scenedesmus,0.78,10-07-2009 6:38:00,1,liquid,5.85,high,high,3,2,flask,438.28,582.37
20544,E,Scenedesmus,0.97,10-08-2009 13:07:00,1,liquid,7.12,high,high,3,2,flask,439.55,584.06
20545,E,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,high,3,2,flask,440.32,585.08
20546,E,Scenedesmus,0.95,10-10-2009 9:45:00,1,liquid,8.98,high,high,3,2,flask,441.41,586.53
20547,E,Scenedesmus,1,10-11-2009 15:45:00,1,liquid,10.23,high,high,3,2,flask,442.66,588.19
20548,E,Scenedesmus,1.03,10-12-2009 7:07:00,1,liquid,10.87,high,high,3,2,flask,443.3,589.04
20549,E,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,ambient,3,3,flask,432.57,574.78
20550,E,Scenedesmus,0.05,10-02-2009 8:19:00,1,liquid,0.92,high,ambient,3,3,flask,433.35,575.82
20551,E,Scenedesmus,0.08,10-02-2009 14:04:00,1,liquid,1.16,high,ambient,3,3,flask,433.59,576.14
20552,E,Scenedesmus,0.06,10-02-2009 20:48:00,1,liquid,1.44,high,ambient,3,3,flask,433.87,576.51
20553,E,Scenedesmus,0.07,10-03-2009 8:19:00,1,liquid,1.92,high,ambient,3,3,flask,434.35,577.15
20554,E,Scenedesmus,0.11,10-03-2009 12:38:00,1,liquid,2.1,high,ambient,3,3,flask,434.53,577.39
20555,E,Scenedesmus,0.14,10-03-2009 21:31:00,1,liquid,2.47,high,ambient,3,3,flask,434.9,577.88
20556,E,Scenedesmus,0.19,10-04-2009 8:19:00,1,liquid,2.92,high,ambient,3,3,flask,435.35,578.48
20557,E,Scenedesmus,0.29,10-04-2009 15:16:00,1,liquid,3.21,high,ambient,3,3,flask,435.64,578.86
20558,E,Scenedesmus,0.37,10-05-2009 15:02:00,1,liquid,4.2,high,ambient,3,3,flask,436.63,580.18
20559,E,Scenedesmus,0.57,10-07-2009 6:38:00,1,liquid,5.85,high,ambient,3,3,flask,438.28,582.37
20560,E,Scenedesmus,0.69,10-08-2009 13:07:00,1,liquid,7.12,high,ambient,3,3,flask,439.55,584.06
20561,E,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,ambient,3,3,flask,440.32,585.08
20562,E,Scenedesmus,0.82,10-10-2009 9:45:00,1,liquid,8.98,high,ambient,3,3,flask,441.41,586.53
20563,E,Scenedesmus,0.74,10-11-2009 15:45:00,1,liquid,10.23,high,ambient,3,3,flask,442.66,588.19
20564,E,Scenedesmus,0.7,10-12-2009 7:07:00,1,liquid,10.87,high,ambient,3,3,flask,443.3,589.04
20565,E,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,high,3,3,flask,432.57,574.78
20566,E,Scenedesmus,0.04,10-02-2009 8:19:00,1,liquid,0.92,high,high,3,3,flask,433.35,575.82
20567,E,Scenedesmus,0.06,10-02-2009 14:04:00,1,liquid,1.16,high,high,3,3,flask,433.59,576.14
20568,E,Scenedesmus,0.07,10-02-2009 20:48:00,1,liquid,1.44,high,high,3,3,flask,433.87,576.51
20569,E,Scenedesmus,0.17,10-03-2009 8:19:00,1,liquid,1.92,high,high,3,3,flask,434.35,577.15
20570,E,Scenedesmus,0.12,10-03-2009 12:38:00,1,liquid,2.1,high,high,3,3,flask,434.53,577.39
20571,E,Scenedesmus,0.17,10-03-2009 21:31:00,1,liquid,2.47,high,high,3,3,flask,434.9,577.88
20572,E,Scenedesmus,0.23,10-04-2009 8:19:00,1,liquid,2.92,high,high,3,3,flask,435.35,578.48
20573,E,Scenedesmus,0.31,10-04-2009 15:16:00,1,liquid,3.21,high,high,3,3,flask,435.64,578.86
20574,E,Scenedesmus,0.47,10-05-2009 15:02:00,1,liquid,4.2,high,high,3,3,flask,436.63,580.18
20575,E,Scenedesmus,0.75,10-07-2009 6:38:00,1,liquid,5.85,high,high,3,3,flask,438.28,582.37
20576,E,Scenedesmus,0.89,10-08-2009 13:07:00,1,liquid,7.12,high,high,3,3,flask,439.55,584.06
20577,E,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,high,3,3,flask,440.32,585.08
20578,E,Scenedesmus,0.9,10-10-2009 9:45:00,1,liquid,8.98,high,high,3,3,flask,441.41,586.53
20579,E,Scenedesmus,1,10-11-2009 15:45:00,1,liquid,10.23,high,high,3,3,flask,442.66,588.19
20580,E,Scenedesmus,1.02,10-12-2009 7:07:00,1,liquid,10.87,high,high,3,3,flask,443.3,589.04
20581,F,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,ambient,3,1,flask,432.57,574.78
20582,F,Scenedesmus,0.05,10-02-2009 8:19:00,1,liquid,0.92,high,ambient,3,1,flask,433.35,575.82
20583,F,Scenedesmus,0.09,10-02-2009 14:04:00,1,liquid,1.16,high,ambient,3,1,flask,433.59,576.14
20584,F,Scenedesmus,0.08,10-02-2009 20:48:00,1,liquid,1.44,high,ambient,3,1,flask,433.87,576.51
20585,F,Scenedesmus,0.14,10-03-2009 8:19:00,1,liquid,1.92,high,ambient,3,1,flask,434.35,577.15
20586,F,Scenedesmus,0.12,10-03-2009 12:38:00,1,liquid,2.1,high,ambient,3,1,flask,434.53,577.39
20587,F,Scenedesmus,0.13,10-03-2009 21:31:00,1,liquid,2.47,high,ambient,3,1,flask,434.9,577.88
20588,F,Scenedesmus,0.2,10-04-2009 8:19:00,1,liquid,2.92,high,ambient,3,1,flask,435.35,578.48
20589,F,Scenedesmus,0.29,10-04-2009 15:16:00,1,liquid,3.21,high,ambient,3,1,flask,435.64,578.86
20590,F,Scenedesmus,0.49,10-05-2009 15:02:00,1,liquid,4.2,high,ambient,3,1,flask,436.63,580.18
20591,F,Scenedesmus,0.67,10-07-2009 6:38:00,1,liquid,5.85,high,ambient,3,1,flask,438.28,582.37
20592,F,Scenedesmus,0.79,10-08-2009 13:07:00,1,liquid,7.12,high,ambient,3,1,flask,439.55,584.06
20593,F,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,ambient,3,1,flask,440.32,585.08
20594,F,Scenedesmus,0.99,10-10-2009 9:45:00,1,liquid,8.98,high,ambient,3,1,flask,441.41,586.53
20595,F,Scenedesmus,0.89,10-11-2009 15:45:00,1,liquid,10.23,high,ambient,3,1,flask,442.66,588.19
20596,F,Scenedesmus,0.81,10-12-2009 7:07:00,1,liquid,10.87,high,ambient,3,1,flask,443.3,589.04
20597,F,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,high,3,1,flask,432.57,574.78
20598,F,Scenedesmus,0.03,10-02-2009 8:19:00,1,liquid,0.92,high,high,3,1,flask,433.35,575.82
20599,F,Scenedesmus,0.05,10-02-2009 14:04:00,1,liquid,1.16,high,high,3,1,flask,433.59,576.14
20600,F,Scenedesmus,0.05,10-02-2009 20:48:00,1,liquid,1.44,high,high,3,1,flask,433.87,576.51
20601,F,Scenedesmus,0.13,10-03-2009 8:19:00,1,liquid,1.92,high,high,3,1,flask,434.35,577.15
20602,F,Scenedesmus,0.1,10-03-2009 12:38:00,1,liquid,2.1,high,high,3,1,flask,434.53,577.39
20603,F,Scenedesmus,0.16,10-03-2009 21:31:00,1,liquid,2.47,high,high,3,1,flask,434.9,577.88
20604,F,Scenedesmus,0.22,10-04-2009 8:19:00,1,liquid,2.92,high,high,3,1,flask,435.35,578.48
20605,F,Scenedesmus,0.31,10-04-2009 15:16:00,1,liquid,3.21,high,high,3,1,flask,435.64,578.86
20606,F,Scenedesmus,0.54,10-05-2009 15:02:00,1,liquid,4.2,high,high,3,1,flask,436.63,580.18
20607,F,Scenedesmus,0.85,10-07-2009 6:38:00,1,liquid,5.85,high,high,3,1,flask,438.28,582.37
20608,F,Scenedesmus,0.98,10-08-2009 13:07:00,1,liquid,7.12,high,high,3,1,flask,439.55,584.06
20609,F,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,high,3,1,flask,440.32,585.08
20610,F,Scenedesmus,0.93,10-10-2009 9:45:00,1,liquid,8.98,high,high,3,1,flask,441.41,586.53
20611,F,Scenedesmus,1.01,10-11-2009 15:45:00,1,liquid,10.23,high,high,3,1,flask,442.66,588.19
20612,F,Scenedesmus,1.05,10-12-2009 7:07:00,1,liquid,10.87,high,high,3,1,flask,443.3,589.04
20613,F,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,ambient,3,2,flask,432.57,574.78
20614,F,Scenedesmus,0.05,10-02-2009 8:19:00,1,liquid,0.92,high,ambient,3,2,flask,433.35,575.82
20615,F,Scenedesmus,0.09,10-02-2009 14:04:00,1,liquid,1.16,high,ambient,3,2,flask,433.59,576.14
20616,F,Scenedesmus,0.09,10-02-2009 20:48:00,1,liquid,1.44,high,ambient,3,2,flask,433.87,576.51
20617,F,Scenedesmus,0.17,10-03-2009 8:19:00,1,liquid,1.92,high,ambient,3,2,flask,434.35,577.15
20618,F,Scenedesmus,0.13,10-03-2009 12:38:00,1,liquid,2.1,high,ambient,3,2,flask,434.53,577.39
20619,F,Scenedesmus,0.16,10-03-2009 21:31:00,1,liquid,2.47,high,ambient,3,2,flask,434.9,577.88
20620,F,Scenedesmus,0.23,10-04-2009 8:19:00,1,liquid,2.92,high,ambient,3,2,flask,435.35,578.48
20621,F,Scenedesmus,0.34,10-04-2009 15:16:00,1,liquid,3.21,high,ambient,3,2,flask,435.64,578.86
20622,F,Scenedesmus,0.58,10-05-2009 15:02:00,1,liquid,4.2,high,ambient,3,2,flask,436.63,580.18
20623,F,Scenedesmus,0.75,10-07-2009 6:38:00,1,liquid,5.85,high,ambient,3,2,flask,438.28,582.37
20624,F,Scenedesmus,0.91,10-08-2009 13:07:00,1,liquid,7.12,high,ambient,3,2,flask,439.55,584.06
20625,F,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,ambient,3,2,flask,440.32,585.08
20626,F,Scenedesmus,1.07,10-10-2009 9:45:00,1,liquid,8.98,high,ambient,3,2,flask,441.41,586.53
20627,F,Scenedesmus,0.95,10-11-2009 15:45:00,1,liquid,10.23,high,ambient,3,2,flask,442.66,588.19
20628,F,Scenedesmus,0.87,10-12-2009 7:07:00,1,liquid,10.87,high,ambient,3,2,flask,443.3,589.04
20629,F,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,high,3,2,flask,432.57,574.78
20630,F,Scenedesmus,0.03,10-02-2009 8:19:00,1,liquid,0.92,high,high,3,2,flask,433.35,575.82
20631,F,Scenedesmus,0.05,10-02-2009 14:04:00,1,liquid,1.16,high,high,3,2,flask,433.59,576.14
20632,F,Scenedesmus,0.05,10-02-2009 20:48:00,1,liquid,1.44,high,high,3,2,flask,433.87,576.51
20633,F,Scenedesmus,0.13,10-03-2009 8:19:00,1,liquid,1.92,high,high,3,2,flask,434.35,577.15
20634,F,Scenedesmus,0.1,10-03-2009 12:38:00,1,liquid,2.1,high,high,3,2,flask,434.53,577.39
20635,F,Scenedesmus,0.16,10-03-2009 21:31:00,1,liquid,2.47,high,high,3,2,flask,434.9,577.88
20636,F,Scenedesmus,0.22,10-04-2009 8:19:00,1,liquid,2.92,high,high,3,2,flask,435.35,578.48
20637,F,Scenedesmus,0.31,10-04-2009 15:16:00,1,liquid,3.21,high,high,3,2,flask,435.64,578.86
20638,F,Scenedesmus,0.52,10-05-2009 15:02:00,1,liquid,4.2,high,high,3,2,flask,436.63,580.18
20639,F,Scenedesmus,0.82,10-07-2009 6:38:00,1,liquid,5.85,high,high,3,2,flask,438.28,582.37
20640,F,Scenedesmus,1,10-08-2009 13:07:00,1,liquid,7.12,high,high,3,2,flask,439.55,584.06
20641,F,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,high,3,2,flask,440.32,585.08
20642,F,Scenedesmus,0.93,10-10-2009 9:45:00,1,liquid,8.98,high,high,3,2,flask,441.41,586.53
20643,F,Scenedesmus,1.02,10-11-2009 15:45:00,1,liquid,10.23,high,high,3,2,flask,442.66,588.19
20644,F,Scenedesmus,1.04,10-12-2009 7:07:00,1,liquid,10.87,high,high,3,2,flask,443.3,589.04
20645,F,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,ambient,3,3,flask,432.57,574.78
20646,F,Scenedesmus,0.05,10-02-2009 8:19:00,1,liquid,0.92,high,ambient,3,3,flask,433.35,575.82
20647,F,Scenedesmus,0.09,10-02-2009 14:04:00,1,liquid,1.16,high,ambient,3,3,flask,433.59,576.14
20648,F,Scenedesmus,0.08,10-02-2009 20:48:00,1,liquid,1.44,high,ambient,3,3,flask,433.87,576.51
20649,F,Scenedesmus,0.17,10-03-2009 8:19:00,1,liquid,1.92,high,ambient,3,3,flask,434.35,577.15
20650,F,Scenedesmus,0.15,10-03-2009 12:38:00,1,liquid,2.1,high,ambient,3,3,flask,434.53,577.39
20651,F,Scenedesmus,0.19,10-03-2009 21:31:00,1,liquid,2.47,high,ambient,3,3,flask,434.9,577.88
20652,F,Scenedesmus,0.26,10-04-2009 8:19:00,1,liquid,2.92,high,ambient,3,3,flask,435.35,578.48
20653,F,Scenedesmus,0.33,10-04-2009 15:16:00,1,liquid,3.21,high,ambient,3,3,flask,435.64,578.86
20654,F,Scenedesmus,0.56,10-05-2009 15:02:00,1,liquid,4.2,high,ambient,3,3,flask,436.63,580.18
20655,F,Scenedesmus,0.78,10-07-2009 6:38:00,1,liquid,5.85,high,ambient,3,3,flask,438.28,582.37
20656,F,Scenedesmus,0.99,10-08-2009 13:07:00,1,liquid,7.12,high,ambient,3,3,flask,439.55,584.06
20657,F,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,ambient,3,3,flask,440.32,585.08
20658,F,Scenedesmus,1.01,10-10-2009 9:45:00,1,liquid,8.98,high,ambient,3,3,flask,441.41,586.53
20659,F,Scenedesmus,0.91,10-11-2009 15:45:00,1,liquid,10.23,high,ambient,3,3,flask,442.66,588.19
20660,F,Scenedesmus,0.82,10-12-2009 7:07:00,1,liquid,10.87,high,ambient,3,3,flask,443.3,589.04
20661,F,Scenedesmus,0.01,10-01-2009 13:36:00,1,liquid,0.14,high,high,3,3,flask,432.57,574.78
20662,F,Scenedesmus,0.03,10-02-2009 8:19:00,1,liquid,0.92,high,high,3,3,flask,433.35,575.82
20663,F,Scenedesmus,0.06,10-02-2009 14:04:00,1,liquid,1.16,high,high,3,3,flask,433.59,576.14
20664,F,Scenedesmus,0.05,10-02-2009 20:48:00,1,liquid,1.44,high,high,3,3,flask,433.87,576.51
20665,F,Scenedesmus,0.14,10-03-2009 8:19:00,1,liquid,1.92,high,high,3,3,flask,434.35,577.15
20666,F,Scenedesmus,0.12,10-03-2009 12:38:00,1,liquid,2.1,high,high,3,3,flask,434.53,577.39
20667,F,Scenedesmus,0.18,10-03-2009 21:31:00,1,liquid,2.47,high,high,3,3,flask,434.9,577.88
20668,F,Scenedesmus,0.24,10-04-2009 8:19:00,1,liquid,2.92,high,high,3,3,flask,435.35,578.48
20669,F,Scenedesmus,0.29,10-04-2009 15:16:00,1,liquid,3.21,high,high,3,3,flask,435.64,578.86
20670,F,Scenedesmus,0.54,10-05-2009 15:02:00,1,liquid,4.2,high,high,3,3,flask,436.63,580.18
20671,F,Scenedesmus,0.87,10-07-2009 6:38:00,1,liquid,5.85,high,high,3,3,flask,438.28,582.37
20672,F,Scenedesmus,1.05,10-08-2009 13:07:00,1,liquid,7.12,high,high,3,3,flask,439.55,584.06
20673,F,Scenedesmus,-0.03,10-09-2009 7:36:00,1,liquid,7.89,high,high,3,3,flask,440.32,585.08
20674,F,Scenedesmus,0.96,10-10-2009 9:45:00,1,liquid,8.98,high,high,3,3,flask,441.41,586.53
20675,F,Scenedesmus,1.04,10-11-2009 15:45:00,1,liquid,10.23,high,high,3,3,flask,442.66,588.19
20676,F,Scenedesmus,1.07,10-12-2009 7:07:00,1,liquid,10.87,high,high,3,3,flask,443.3,589.04
20677,A,Anabaena,0,10-01-2009 10:28:00,1,liquid,0.01,ambient,ambient,3,1,flask,432.44,574.61
20678,A,Anabaena,0.01,10-02-2009 1:50:00,1,liquid,0.65,ambient,ambient,3,1,flask,433.08,575.46
20679,A,Anabaena,0.01,10-02-2009 7:21:00,1,liquid,0.88,ambient,ambient,3,1,flask,433.31,575.76
20680,A,Anabaena,0.03,10-02-2009 17:55:00,1,liquid,1.32,ambient,ambient,3,1,flask,433.75,576.35
20681,A,Anabaena,0.06,10-03-2009 4:00:00,1,liquid,1.74,ambient,ambient,3,1,flask,434.17,576.91
20682,A,Anabaena,0.07,10-03-2009 6:38:00,1,liquid,1.85,ambient,ambient,3,1,flask,434.28,577.05
20683,A,Anabaena,0.08,10-03-2009 10:43:00,1,liquid,2.02,ambient,ambient,3,1,flask,434.45,577.28
20684,A,Anabaena,0.1,10-03-2009 17:40:00,1,liquid,2.31,ambient,ambient,3,1,flask,434.74,577.66
20685,A,Anabaena,0.12,10-04-2009 2:04:00,1,liquid,2.66,ambient,ambient,3,1,flask,435.09,578.13
20686,A,Anabaena,0.18,10-04-2009 7:21:00,1,liquid,2.88,ambient,ambient,3,1,flask,435.31,578.42
20687,A,Anabaena,0.21,10-04-2009 15:16:00,1,liquid,3.21,ambient,ambient,3,1,flask,435.64,578.86
20688,A,Anabaena,0.21,10-05-2009 1:07:00,1,liquid,3.62,ambient,ambient,3,1,flask,436.05,579.41
20689,A,Anabaena,0.37,10-05-2009 9:16:00,1,liquid,3.96,ambient,ambient,3,1,flask,436.39,579.86
20690,A,Anabaena,0.49,10-06-2009 8:48:00,1,liquid,4.94,ambient,ambient,3,1,flask,437.37,581.16
20691,A,Anabaena,0.44,10-07-2009 15:16:00,1,liquid,6.21,ambient,ambient,3,1,flask,438.64,582.85
20692,A,Anabaena,0.55,10-08-2009 8:33:00,1,liquid,6.93,ambient,ambient,3,1,flask,439.36,583.8
20693,A,Anabaena,0.7,10-09-2009 2:33:00,1,liquid,7.68,ambient,ambient,3,1,flask,440.11,584.8
20694,A,Anabaena,0.8,10-10-2009 9:02:00,1,liquid,8.95,ambient,ambient,3,1,flask,441.38,586.49
20695,A,Anabaena,0.76,10-11-2009 8:48:00,1,liquid,9.94,ambient,ambient,3,1,flask,442.37,587.8
20696,A,Anabaena,0.88,10-12-2009 8:19:00,1,liquid,10.92,ambient,ambient,3,1,flask,443.35,589.11
20697,A,Anabaena,0.77,10-13-2009 7:36:00,1,liquid,11.89,ambient,ambient,3,1,flask,444.32,590.4
20698,A,Anabaena,0.01,10-01-2009 10:28:00,1,liquid,0.01,ambient,high,3,1,flask,432.44,574.61
20699,A,Anabaena,0.01,10-02-2009 1:50:00,1,liquid,0.65,ambient,high,3,1,flask,433.08,575.46
20700,A,Anabaena,0.02,10-02-2009 7:21:00,1,liquid,0.88,ambient,high,3,1,flask,433.31,575.76
20701,A,Anabaena,0.03,10-02-2009 17:55:00,1,liquid,1.32,ambient,high,3,1,flask,433.75,576.35
20702,A,Anabaena,0.06,10-03-2009 4:00:00,1,liquid,1.74,ambient,high,3,1,flask,434.17,576.91
20703,A,Anabaena,0.07,10-03-2009 6:38:00,1,liquid,1.85,ambient,high,3,1,flask,434.28,577.05
20704,A,Anabaena,0.09,10-03-2009 10:43:00,1,liquid,2.02,ambient,high,3,1,flask,434.45,577.28
20705,A,Anabaena,0.11,10-03-2009 17:40:00,1,liquid,2.31,ambient,high,3,1,flask,434.74,577.66
20706,A,Anabaena,0.14,10-04-2009 2:04:00,1,liquid,2.66,ambient,high,3,1,flask,435.09,578.13
20707,A,Anabaena,0.21,10-04-2009 7:21:00,1,liquid,2.88,ambient,high,3,1,flask,435.31,578.42
20708,A,Anabaena,0.33,10-04-2009 15:16:00,1,liquid,3.21,ambient,high,3,1,flask,435.64,578.86
20709,A,Anabaena,0.41,10-05-2009 1:07:00,1,liquid,3.62,ambient,high,3,1,flask,436.05,579.41
20710,A,Anabaena,0.45,10-05-2009 9:16:00,1,liquid,3.96,ambient,high,3,1,flask,436.39,579.86
20711,A,Anabaena,0.55,10-06-2009 8:48:00,1,liquid,4.94,ambient,high,3,1,flask,437.37,581.16
20712,A,Anabaena,0.67,10-07-2009 15:16:00,1,liquid,6.21,ambient,high,3,1,flask,438.64,582.85
20713,A,Anabaena,0.71,10-08-2009 8:33:00,1,liquid,6.93,ambient,high,3,1,flask,439.36,583.8
20714,A,Anabaena,0.87,10-09-2009 2:33:00,1,liquid,7.68,ambient,high,3,1,flask,440.11,584.8
20715,A,Anabaena,1.03,10-10-2009 9:02:00,1,liquid,8.95,ambient,high,3,1,flask,441.38,586.49
20716,A,Anabaena,1.06,10-11-2009 8:48:00,1,liquid,9.94,ambient,high,3,1,flask,442.37,587.8
20717,A,Anabaena,0.91,10-12-2009 8:19:00,1,liquid,10.92,ambient,high,3,1,flask,443.35,589.11
20718,A,Anabaena,-0.03,10-13-2009 7:36:00,1,liquid,11.89,ambient,high,3,1,flask,444.32,590.4
20719,A,Anabaena,0,10-01-2009 10:28:00,1,liquid,0.01,ambient,ambient,3,2,flask,432.44,574.61
20720,A,Anabaena,0.01,10-02-2009 1:50:00,1,liquid,0.65,ambient,ambient,3,2,flask,433.08,575.46
20721,A,Anabaena,0.02,10-02-2009 7:21:00,1,liquid,0.88,ambient,ambient,3,2,flask,433.31,575.76
20722,A,Anabaena,0.03,10-02-2009 17:55:00,1,liquid,1.32,ambient,ambient,3,2,flask,433.75,576.35
20723,A,Anabaena,0.07,10-03-2009 4:00:00,1,liquid,1.74,ambient,ambient,3,2,flask,434.17,576.91
20724,A,Anabaena,0.06,10-03-2009 6:38:00,1,liquid,1.85,ambient,ambient,3,2,flask,434.28,577.05
